cleaned_text,label
"tau ga, lurrr!!! dua punggawa timnas piala asia u23 hasil naturalisasi ternyata tidak hanya berdarah keturunan indonesia tapi lebih spesifik lagi yaitu keturunan semarang nobar yok, lurr timnasindonesia sepakbola afcasiancup2024 pialaasiau23 shintaeyong",1
"shin tae-yong bisa apa tanpa pemain naturalisasi ?.⁣ ⁣ lho, emang sepakbola indonesia dan timnas indonesia bisa apa tanpa pemain naturalisasi dan shin tae-yong ? .⁣",0
mantap krina udah mainnya indonesia. tambah naturalisasi untuk kiper. yang main di liga indonesia jangan dipanggil ke timnas sebelum liganya oke.,2
"betul naturalisasi nya tokcer. tapi gak lepas juga dari pembinaan usia dini-nya. kayaknya hampir semua pemain timnas yg masa kecilnya di indonesia ini jebolan dbl. duh, andai liga danone bisa se-rapih dbl.",2
belasan tahun main fm dan sering banget naturalisasi pemain untuk timnas indonesia tapi jordi amat ngga pernah masuk list. emang baru ketauan garis keturunannya ya?,0
"ezra di fm ini emang ajaib. di universe fm gue dia jadi topskor timnas karena didukung database pemain naturalisasi. pasokan bola ke dia jadi lancar, kalau udah depan kotak pinalti tajem banget.",2
"bisa tidak orang di federasi, pemerintah dan pelatih timnas yang meyakinkan pihak yang tidak setuju bahwa naturalisasi pemain lain atau yang selanjutnya tidak menimbulkan masalah baru ?. kalau tidak, kasihan pemain keturunan yang memang tulus ingin bermain untuk timnas indonesia.",0
wkwkwkwkwwk project naturalisasi timnas indonesia di masa depan yg cerah,2
"kalau jujur mau membangun sepak bola indonesia, dia ga akan jor-joran melakukan program naturalisasi. naturalisasi itu proyek jalan pintas/instan dia utk maju pada 2029. dia tahu apa yang harus dia perbuat di luar naturalisasi. dia khatam soal sepak bola!",2
"terima kasih! aff 2020 runner-up memang hasil sty dengan skuad lokal dominan, sebelum naturalisasi masif. lolos asian cup 2023 (pertama sejak 2007) dan 16 besar itu fondasi taktiknya yang elite, naikkan ranking fifa indo drastis. hodak kuat klub, tapi nol pengalaman timnas senior berisiko buat target kontinental—fakta prioritas impact nyata.",2
naturalisasi kan buat timnas bukan bukan buat liga,0
ga cuman timnas aja kuli skarang pun naturalisasi,0
"sepak bola indonesia, naturalisasi bukan solusi permanen kejar prestasi !",1
akankah kedantangan pemain naturalisasi bakal bawa konflik internal ke tubuh timnas indonesia?,1
"oalah, konteks utamanya itu, aku malah fokus di sepak bolanya saja, jadinya agak sarkas kalau sepak bola indonesia better karena naturalisasi",0
"lu bego atau bodoh, untuk bersaing ke timnas belgia dia sadar diri susah, tp untuk timnas indonesia ya di atas standard pemain liga dagelan lah, apa harus main di liga dagelan dulu baru dibantu naturalisasi nya.",0
"tanya pd diri anda. tanya pd hati anda. apkh betul kalian gembira timnas lolos k semifinal. adalah buah karya putra terbaik indonesia. pd wkt kalian cek, ternyata warna kulitnya berbeda dgn kalian. naturalisasi gagal sudah brp banyak?",2
"pemain naturalisasi dan pragmatisme di tubuh timnas indonesia sepak bola indonesia butuh waktu, bukan jalan pintas. sebab sepak bola, lebih dari sekadar olahraga, ia adalah cermin perihal siapa kita sebagai bangsa",2
ibarat panggilan timnas eh malah milih naturalisasi ke pluto ya pakpres,0
apa yg membanggakan dari timnas naturalisasi ini?,2
kok masih ga pada terima kekalahan ya. padahal semua pemain naturalisasi jelek dan semua pemain naturalisasi itu titipan politikus asu. timnas lu berasa tata surya kah,0
emang harus diakui.. pemain2 naturalisasi itu sedikit banyak mengubah gaya permainan timnas indonesia..,2
1. ratna sarumpet di gebukin 2. monas di gundulin 3. patung bambu bersetubuh di tengah kota jakarta 4. sumur resapan a.k.a kandang lele di tengah kota jakarta 5. pembayaran fee pormula eek yg masih misterius. 6. naturalisasi sungai menjadi pemaen timnas indonesia 7. ok oc,1
"ingat target tinggi di timnas, ekspektasi dari naturalisasi pun tinggi",2
"salah satu alasan knp saya ga begitu hype ngikutin timnas ya ini, meskipun dari kualitas pemain udah berkembang pesat karena naturalisasi, tapi tetep aja ga bikin seru buat diikutin ini timnas, selama fans2 sini mikirnya masih pada kolot ya bye, apa salahnya sih ngekritik sty?",0
sejauh ini pemain naturalisasi dengan caps terbanyak adalah gonzales. striker 46 tahun yang belum pensiun dari sepak bola profesional ini telah membela timnas indonesia 29 kali. ada pemain idola kalian lob? sumber : cnn indonesia bolalobfootball naturalisasi,1
sok paling tau keamanan di liga ini.. sok paling tau regulasi liga.. pake ngomong timnas naturalisasi.. makan tuh lokal pride,0
kalau ingin membangun rasa nasionalisme yg kuat sebaiknya pelatih pemain timnas harus di isi anak2 muda indonesia yg terbaik . karena sejujurnya ada rasa tidak puas jika timnas justru banyak diisi oleh pemain naturalisasi . seakan tak percaya dgn kemampuan anak bangsa sendiri .,0
"terserah kamilah atau siapa pun, tapi mengandalkan naturalisasi berlebih cuma tambal sulam sementara. bangun fondasi talenta lokal melalui akademi dan pembinaan pemuda itulah kunci kejayaan berkelanjutan. kalau tak, timnas bakal rapuh saat pemain import hilang—bangga sesaat, tapi akarnya kosong. apa rencana jangka panjang indonesia sebenarnya?",0
bedain aturan uu kewarganegaraan indonesia sm aturan fifa. klok lolos syarat naturalisasi dasar hukumnya uu kewarganegaraan tp ga lolos main di timnas krn terbentur aturan fifa. di gak bisa buktiin punya keturunan indo makanya harus munggu 5 taun br bisa main di timnas.,0
"emng indra sjafri setuju buat program naturalisasi?udah tau indra sjafri demennya pemain lokal,jadi gausah bahas naturalisasi klo indra sjafri masih di bagian timnas",2
indonesia gila bola ingin timnas indonesia berprestasi tapi ada naturalisasi banyak yang protes... jangan suka senggol naturalisasi kalau gak pengen... nyungsep ya... apa lagi kalau emak emak sudah turun bakal repot loe....,0
disindir gini malu gak sih ? yah kalau menang masih mending. udh banyak naturalisasi tapi masih kalah. malah dikatain kepala bgn timnas selalu kalah karena kurang gizi alias gizi buruk.,0
timnas u-19 butuh pemain naturalisasi,1
"setuju, sudah muak kita lihat timnas senior selalu kalah kalah,apalagi kalahnya lawan seasean, itu lbh menyakitkan, kemarin2 kurang lokal apalagi coba pemain2 timnas, tp hasilnya masih aja ampas. ranking 160an aja sok keras anti naturalisasi,pdhl mereka keturunan.",0
"unpopular opinion: timnas banyak naturalisasi pemain bukan hanya untuk memperbaiki kualitas individu di skuad, tapi juga untuk upgrade mental. dengan 6 pemain naturalisasi (54.5%) yg bermain selama di turnamen membantu menghilangkan mindset inferior saat melawan tim di atasnya.",1
kelakuan buzzer pks!!!!narasinya koq seperti menyudutkan bang doel konteknya kan pssi sedang rapat dengan komisi x dpr ri membahas sepak bola indonesia. komisi x mempertanyakan program naturalisasi yang dilakukan pssi. komisi x yang menanyakan bukan secara pribadi ya,0
"boleh sih bilang menpora yg skrg ga bener, tp jgn bilang bagusan menpora sebelumnya dong. yg itu kan udah korupsi, bisa2nya yg ga punya kualitas buat timnas malah dibantu naturalisasi. jgn2 …..",0
"konate daripada ga kepake buat timnasnya, mending kita naturalisasi buat timnas kita wkwk.",0
"saran gw, udah cukup naturalisasi buat timnas putra. mending switch cari diaspora pemain keturunan buat timnas putri. asli timnas putri (senior kelompok umur) malu-maluin. kompetisi putri juga ga jalan",0
"ya kalo ngga timnas suruh naturalisasi, biar menangin salah satu capres ,yg slogannya kepak sayap kebinekaan",0
"baru tau, naturalisasi ternyata kultur sepak bola indonesia",1
"gagalnya timnas melaju ke final, membuktikan kualitas sty dibawah kualitas pelatih lokal, pemain naturalisasi yg diandalkan tdk mampu mengangkat permainan timnas. buat apa ada liga klau selalu mengandalkan pemain yg dinaturalusasi dan pelatih asing...",0
"pak bilang belanda nyuri kekayaan indonesia rp 502.000 t, tapi dia lupa timnas indonesia dilatih orang belanda dan pemain timnas 95% naturalisasi dari belanda. piye ngene iki, wo?",0
"apapun hasilnya, good fight boyz! maap sty saatnya antum pulang ke korea, timnas butuh pelatih eropa khususnya belanda yg ngerti para pemain naturalisasi timnasday asiancup2023",2
"harusnya timnas konoha naturalisasi pemain yg main di liga inggris, spanyol, itali kayak gio panbrongkos, pan persi, raja naingolan, bukan naturalisi yg cuma bisa ngomong aku cinta konoha",0
untung aja ga gegabah ngambil tawaran naturalisasi hahaha skrg dipanggil timnas belanda deh. mantappss,2
pemain asing ojo gelem di naturalisasi nak timnas indonesia. rugi eman karir,0
prosper kurenggg yaa pemain naturalisasi di timnas,1
"kl orang blasteran tuh sbnrnya bukan di film doang ga sih? olahraga jg, kyk timnas bola isinya pemain naturalisasi semua, pdhl banyak pemain lokal yg lebih mumpuni tp slotnya diambil sm pemain blasteran",0
"liat betapa senengnya pas menang kemaren.. gua bangga bgt sama mereka.. liat juga yang cuma keturunan tapi mau bela indonesia. elkan baggott, ezra walian + igbonefo yg naturalisasi walau gaada keturunan indonesia mereka bangga bisa bela timnas :",2
"liat di bangku cadangan palace masih ada jairo reidewald jadi kepikiran kok dia kayaknya jatuh banget ya setelah dari ajax? di timnas belanda jg gk pernah dipanggil lagi keknya, kalo di coba buat diajak main buat timnas indonesia (naturalisasi tentunya) kira kira bakal mau gk ya?",0
"bayangin aja dulu... komisaris sebuah klub juga menjabat sebagai wakil ketua federasi... ada juga klub yg saat manager's meeting diwakilin sama ponakan ketum. trus dikasih timnas yg isinya banyak naturalisasi dan harapan buat lolos pildun, kita gak peduli sama yg di atas",0
"pemain lokalnya aja kaya gini dah gtu pengen komposisi timnas indonesia banyakin indonesia tulen, mau masuk pildun dengan komposisi banyak indonesia tulen? jangan harap lebih baik banyakin pemain naturalisasi aja lebih menjanjikan, gpp bukan indonesia tulen yg penting keturunan indonesia dan wni.",0
"baca baik2 komenan gw, gw malah nyaranin semua pemain timnas itu halfblood/full asing naturalisasi aja karena yg pribumi penyakit mentalnya ya masih begini ini...",0
"baru ditandatangani oleh pak terkait naturalisasi yg akan memperkuat timnas di ajang aff 2022 nanti. dan , keduanya keturunan indonesia dari neneknya. semoga rekomendasi tgipf tidak menghalangi semangat mrk membela indonesia!",2
"timnas mending full pakai pemain naturalisasi, biar ga ganggu mereka yg lagi berusaha meraih cita2 jadi polisi",0
"fyi pemain naturalisasi timnas indonesia angkat kualitas, pemain lokal wajib tunjukkan taring nih beritabola timnasindonesia sepakbola timnasday timnas beritasepakbola jumat persebaya",1
"kalo gtu ngapa pemain naturalisasi mau dibatesin di liga? wkwk di liga di bilang naturalisasi, di timnas wni kalo kata lilipaly",0
timnas indonesia kini sdh banyak pemain naturalisasi keturunan. terutama disektor tengah dan belakang. bagaimana pandangan mas charis yulianto tentang naturalisasi pemain keturunan khususnya disektor belakang??. padahal striker haus gol yg kurang (seperti bp).,0
pemain yg mau di naturalisasi = emang gua pemain bola apaan maen di timnas indo?,0
agak aneh klo naturalisasi cuma kebutuhan timnas doang klo ngga perform gmn?? ttep di pake di timnas?? naturalisasi sekalian yg mau aja ratusan bahkan ribuan pemain syaratnya pernah bermain di pro. biar bersaing secara bebas,0
sejauh ini blm nemu pemain naturalisasi baik timnas putra/putri yang roots nya dari banten,1
"ga suka sama program naturalisasi ini valid dan sah-sah aja tapi harus dibarengin sama kritik keras ke federasi harusnya soal ekosistem liga juga. karena timnas selama ini ditangani serasa nanganin klub, tiap mau fmd ada aja pemain barunya.",0
tsubasa ozora siap di naturalisasi timnas indonesia. yaszamzani via instagram,1
timnas arab ini pernah ada naturalisasi kah?,1
"timnas indonesia gagal ke piala dunia, lantas erick thohir bilang minta maaf, enak betul, dah mengabaikan pembinaan dengan naturalisasi nya, apakah pembinaan dijalankannya, tentu tidak, lalu selanjutnya akan seperti ini dengan janji janji manis ala kacung jokowi",0
"sty, erick, naturalisasi = trust. ketika akhir 2019 sty mulai melatih timnas, saya berfirasat dia bakal cocok melatih timnas dan akan sukses.",2
"tapi lu lebih tolol sih gabisa bedain keturunan sama naturalisasi, konsep itu aja dulu dah. baru jawab di timnas sekarang berapa pemain naturalisasi? nyampe gak otak loe",0
sty hanya mngandalkan pemain naturalisasi.kalo mereka batal? okezone bola: shin tae-yong buka suara soal proses naturalisasi 3 calon pemain timnas indonesia u-20 usai batal main di piala dunia u-20 2023. melalui,1
"sorry ya tapi timnas indonesia ini bener2 intelejensinya kurang banget. gua dititik yakin sty udh ngasih arahan bener, tapi timnasnya yg goblok2. makannya sty suka banyak naturalisasi. karna sorry again, pemain asli indonesia sangat2 tidak cerdas",0
"just info nih guys, pemain naturalisasi timnas indonesia angkat kualitas, pemain lokal wajib tunjukkan taring nih. beritabola timnasindonesia sepakbola timnasday timnas beritasepakbola",1
ini lebih kena ke pola pikir sih. kalo di kepala masih ada dikotomi lokal dan naturalisasi di timnas maka statement2 begini pasti akan terus keluar.,0
"timnas senior sekarang banyak dihuni pemain naturalisasi berhasil mengangkat level permainan sepak bola indonesia ke tingkat asia dan dunia sehingga patut didukung, apalagi melihat penampilan mereka yg tampil luar biasa, jadi tak diragukan lagi bahwa mereka memberikan yg terbaik",2
"1) negara kecil suriname pny potensi lolos ke piala dunia 2026. 2) tanpa gembar gembor, pemain naturalisasi, pelatih yg wah dst dst. 3) erick thohir gak malu? seharusnya et ke suriname belajar bgmn membina timnas.",2
usia 38 baru naturalisasi? pertanyaannya. ini buat kepentingan timnas atau kepentingan club (di bawah kasta liga 1) atau kepentingan pribadi pemain?,0
"don't get me wrong! naturalisasi or panggil pemain diaspora sah sah aja tapi kalau itu dijadiin cara or harapan utama buat timnas indonesia berprestasi or sepak bola kita kuat, ya sorry to say gak ada bedanya kalian fans yg spt itu dgn pengambil kebijakan yg suka shortcut",0
"daks. kalau pemain timnas yang melewati naturalisasi bisa dan jago bahasa sunda dan gak jauh dari tempat duduk kalian sekarang... urang mah rek nanya: a salami ieu, di dm panen tit ataw nen?",0
"semakin yakin bahwa timnas memang perlu diisi banyak pemain keturunan dan naturalisasi berkualitas yang berkompetisi di luar negeri, terutama eropa.",2
"hal2 kaya gini yang bikin local pret besar kepala, berlaku juga untuk pemain timnas vs pemain naturalisasi.",0
kushyeda bisa jadi solusi nih biar timnas ga ngandelin striker naturalisasi mulu,1
"hal seperti ini kok disambungin sama timnas. pantes dari dulu sebelum era naturalisasi beberapa tahun ini, timnas kita jelek terus. ternyata yang dari ssb aja sudah rusak semua. lucu",0
netizen: pemain timnas yg naturalisasi hapal indonesia raya gak tuh? kalo gak hapal maka nasionalisme layak diragukan. sementara itu menpora nkri:,0
"maap² nih bg, pengertian naturalisasi apaan yak? bukannya jenner, amat, pattynama, rafael, dll itu dipanggil timnas karna mereka masih punya darah keturunan indonesia yah?. jadi naturalisasinya bagian mana ya bg?",0
hahaha ajg cape2 naturalisasi eh ga bisa bela timnas gitulah pemain mata duitan,0
euforia timnas maen ke pildun udahan ya ini? trus gmna nasib pemain naturalisasi nya et,0
"naturalisasi hadir untuk mengangkat kualitas, tapi pemain lokal timnas indonesia wajib buktikan kalau mereka tetap tunjukan taring! beritabola timnasindonesia naturalisasi",1
