cleaned_text,label,createdAt
"soalnya pemain2 muda indonesia jg banyak yg bagus2 contoh egy, asnawi, witan, bagus kahfi, bryliann, david maulana, jgn sampai timnas banyak naturalisasi, bisa sih cukup 3-4 pemain aja, yg sesuai dgn kebutuhan timnas",,2021-06-14 13:07:28+00:00
"sekarang mah bakal lebih yakin dan percaya klu timnas rata2 di isi sama naturalisasi, wong lokal2 nya aja pada begini sikap dasar nya, ngerakeun pisan maneh erwin",0.0,2021-06-15 05:55:54+00:00
"keliatan emang, emang timnas harusnya diisi naturalisasi sm keturunan yg lama di luar. lokelprett maa hal kecil gini aja ga aware",,2021-06-15 09:52:25+00:00
"emang engga. tapi gak ada pemain naturalisasi yang dipanggil ke timnas, terakhir escudero yang dinaturalisasi dan dipanggil ke timnas (kel. umur).",1.0,2021-06-15 12:40:38+00:00
pemain naturalisasi nih kalo disini udah pasti ditolak sama akun berkedok timnas sebut saja serdadu merah putih,0.0,2021-06-16 05:33:36+00:00
"semakin yakin bahwa timnas memang perlu diisi banyak pemain keturunan dan naturalisasi berkualitas yang berkompetisi di luar negeri, terutama eropa.",2.0,2021-06-16 10:45:56+00:00
"sambil nungguin kuliah online ,main fm pake timnas indonesia full naturalisasi karna dah jenuh sama pemain lokal yang kalahan kalo ditimnas jadi di lampiasin di fm hahaha",0.0,2021-06-17 01:52:36+00:00
prosper kurenggg yaa pemain naturalisasi di timnas,0.0,2021-06-17 07:06:27+00:00
"nih kl pemain naturalisasi dah bisa ikut main, kira timnas bisa sampai mana ya?",1.0,2021-06-17 14:50:58+00:00
"just wondering, pemain timnas naturalisasi pda bisa bahasa indonesia g ya? masa iya di timnas ngobrolnya pake bahasa inggris",0.0,2021-06-18 08:17:35+00:00
"harusnya kalo pak indra sapri masak aer berfikir gamau pemain naturalisasi gegara pgn talenta lokal yg jd juara, justru biarin aja kesempatan naturalisasi, kalo kemudian timnas diisi pemain naturalisasi, otomatis standar pemain lokal buat masuk timnas juga lebih tinggi",2.0,2021-06-18 12:12:53+00:00
antara kesilapan kelab di indonesia mereka berlumba menaturalisasikan pemain untuk memperkuat pasukan mereka. tujuan asal naturalisasi utk memperkuat timnas akhirnya menyimpang utk kepentingan kelab sahaja. kredit:,0.0,2021-06-19 05:52:11+00:00
andai setiap pelatih sepaham dgn ini untuk timnas bkn asyik bingung naturalisasi pemain,0.0,2021-06-19 08:51:51+00:00
naturalisasi karawaci ga ada manfaat untuk timnas.,0.0,2021-06-20 04:17:15+00:00
"yg niat pengen naturalisasi biar bisa timnas berprestasi dpersulit dgn alibi pribumi lbh baik, nah yg pribumi sdh dplih malah indisipliner. jgnkan main ngegym aja pada loyo",0.0,2021-06-20 13:52:56+00:00
"tapi ngasih antibodi ini sama aja kayak jaman2 timnas diisi sama pemain naturalisasi, gak sustainable.antibodi ada purna tugasnya. kalo mereka pensiun, dan tubuh gak bisa produksi antibodi sendiri, gimana kita bisa menjaga pertahanan kita? masak tiap hari harus transfusi plasma?",0.0,2021-06-22 09:41:45+00:00
timnas england mainnya lack of creativity nih perlu naturalisasi evan dimas darmono,0.0,2021-06-22 19:19:39+00:00
ayo naturalisasi jerome supaya jadi wib untuk timnas yg tangguh,2.0,2021-06-23 12:31:24+00:00
top score sepanjang masa ntar dilengkapi di timnas +62. siap² di naturalisasi,1.0,2021-06-24 04:41:33+00:00
just my opinion ya min.. kurang value for money hehe.. tapi ya itulah nilai jual dari naturalisasi.. sayangnya no timnas caps.,0.0,2021-06-25 00:57:01+00:00
timnas lewat play off ada apa dgn jadwal kompetisi. kompetisi segala usia blm di gulirkan.. pemain asing..pemain naturalisasi seharusnya lihat kalender jg dulu timnas termasuk disegani di asia sekarang?.,0.0,2021-06-25 04:37:08+00:00
sepak bola indonesia bisa maju asalkan coch timo bisa menggantikan indra sjafri.... kenapa naturalisasi sandy walsh kevin diks terhambat gak ada kemajuan.. ada apa??,0.0,2021-06-25 15:00:59+00:00
"emng indra sjafri setuju buat program naturalisasi?udah tau indra sjafri demennya pemain lokal,jadi gausah bahas naturalisasi klo indra sjafri masih di bagian timnas",0.0,2021-06-26 08:23:53+00:00
menanti duet pemain naturalisasi dalam tubuh timnas indonesia,1.0,2021-06-26 10:30:11+00:00
"kalau sampe ke persib ngeri sih, ngeri serusuh apa nanti saat klok ke jakarta wkwk. praktis pilihan aman cuma bali united, kecuali kalo bener2 orientasinya cuma uang mending turun kasta ke liga 2. ga kebayang sih naturalisasi yg diharapin bisa bantu timnas turun kasta ke liga 2",0.0,2021-06-27 01:59:16+00:00
"percuma kalau pun dia dapat kesempatan dinaturalisasi juga, lihat aja banyak pemain naturalisasi tapi akhirnya gak masuk timnas sekarang... lagian menurut abah, kalo pun dia jd wni trus masuk timnas apakah pemain tengah ke belakang mampu main apik buat jaga lini blkng ?",0.0,2021-06-27 12:28:04+00:00
"males nih sebenernya, boss teddy upload foto jersey timnas indo (pemain lokal / naturalisasi), sama nomor 4 (orang belanda ke-4) posting di pantai. marc klok posting dipantai juga. males ah berharap nnti di ceng ceng-in bade kamana kang?",,2021-06-28 04:57:23+00:00
"kayaknya pssi harus diisi tim scouting buat timnas dan rekomendasi buat naturalisasi, nanti mau dpanggil mau enggak kan terserah kebutuhan pelatih. yg penting bahan ada. pelatih tinggal olah. ibarat pelatih itu koki. kalau bahan makanan ga ada. apa yg dia mau olah?",,2021-07-02 03:17:36+00:00
asep berlian ga kaleng2 kata pak amali. yg ga berkembang timnas yg disalahin naturalisasi. padahal pemain lokal yg konsisten masuk timnas satu dekade terakhir aja bisa diiitung satu tangan.,0.0,2021-07-02 13:56:41+00:00
"ya makanya, naturalsisasi yg bener bener mau kontribusi ama timnas.. jan pemain kaga jelas lancar bener naturalisasi",0.0,2021-07-02 14:20:42+00:00
makin kesini makin pesimis timnas dapat pemain naturalisasi kelas eropa,,2021-07-02 15:43:07+00:00
"kalo statement nya ngegeneralisir sih payah ya, soalnyavkalo di sepak bola naturalisasi sebelum sebelumny aharus diakui semang ya ngga ok ok amat, soaonya rata rata udah terlalu tua dan susah kepake di timnas, tapi coba liatnya ke pemain half blood yg main di liga belanda",0.0,2021-07-02 17:15:20+00:00
"harusnya bakal keliatan jelas bedanya, oratmangun dkk kan sebenernya masih muda dan ok, belum lagi pemain yg diluar lagi belanda kaya sandy walsh, kevin diks, yg kaya gini ini kalo di malay, fil, sama thai pasti udah masuk naturalisasi + main di timnas sih.",2.0,2021-07-02 17:19:16+00:00
"oo naturalisasi, pantesan agak kaget jadi pencetak gol tadi pagi soalnya memang dulu sempat main di timnas junior italia",1.0,2021-07-03 01:36:15+00:00
untuk apa pemain naturalisasi kalau timnas indonesia tak berprestasi,0.0,2021-07-03 03:13:06+00:00
"coba deh standar naturalisasi pemain bolanya ditingkatkan pak. pemain keturunan yg masih aktif main di kompetisi utama eropa / kompetisi teratas asia yg dinaturalisasi. syukur-syukur yang masih usia muda. pasti punya dampak buat timnas, pak.",2.0,2021-07-03 09:49:19+00:00
"yes. naturalisasi tidak bisa dianggap buruk. contoh nyata ya el loco, lilipaly sama beto. yg jelas memang pemantauan/scouting dan timing yg menjadikan para pemain naturalisasi bisa berkontribusi nyata buat timnas.",,2021-07-03 10:16:27+00:00
naturalisasi (diluar pemain yg dinaturalisasi secara “natural” karena telah lama di indonesia jadi tanpa bantuan pssi dan kemenpora bisa) itu memang perlu scouting yg cukup serta tentu perlu timing yang pas agar bisa sangat berguna buat timnas.,2.0,2021-07-03 10:24:45+00:00
tp kira2 apa sih yg jadiin pemain naturalisasi tidak punya impact yg besar untuk timnas?,,2021-07-03 10:38:18+00:00
sepakbola indonesia tapi menurut saya pemain darah keturunan indonesia dan pemain uda di naturalisasi dan pemain lokal di satukan di timnas indonesia pasti timnas indonesia sangat mengerikan di level timnas u16 dan timnas u-19 dan timnas u23 dan timnas senior pasti timnas indones,2.0,2021-07-03 11:25:34+00:00
"hmmm kalo kurang efektif sih ada benarnya, tapi kalau kualitas gak jauh beda? menurut kalian? naturalisasi timnas indonesia",0.0,2021-07-03 11:27:41+00:00
klo naturalisasi hasil liga indo yah sama aja pak. yang butuh diubah di timnas bukan pemain tapi mentalitas. sepakbola udah berubah ga bisa lagi andelin mentalitas main fisik kaya dulu.,0.0,2021-07-03 13:33:15+00:00
"bulan september timnas mesti ikut play off supaya bisa ikut kualifikasi babak ketiga piala asia kualifikasi piala dunia aja hancur-hancuran, gmn mungkin pake tim yang sama tim yang sama hasilnya sama cara tercepat ya naturalisasi sambil pembinaan pemain muda",0.0,2021-07-04 03:28:13+00:00
lebih bijak menaturalisasi kedepan pak naturalisasi pemain keturunan yang aktif berkarir di eropa jangan pemain liga dagelan ga memberi dampak positif buat timnas kita selama ini cuma ada 1 sih yang berdampak menurut saya hanya cristian gonzales saja,0.0,2021-07-04 04:54:44+00:00
naturalisasi efek positif: 1. bs dipanggil ke timnas kpnpun 2. peluang main di ligina lbh besar krn status pemain lokal negatif:,2.0,2021-07-04 14:19:57+00:00
"terus masalahnya apa!? kan bisa diproses dari jauh, sandy walsh aja udah nungguin, sekarang masalahnya cuma ada di ! kalo naturalisasi pemain asing yang ada di indonesia, timnas bakalan kayak panti jompo.",,2021-07-04 14:22:40+00:00
"siapa bilang naturalisasi buat timnas, orang buat beli rumah di bali",0.0,2021-07-04 16:14:50+00:00
toh sejauh ini naturalisasi ga bikin timnas angkat piala kan?,0.0,2021-07-05 02:16:39+00:00
"fokus terdekat seharusnya gimana caranya timnas lolos ke piala asia ini malah fokus pemain naturalisasi begini, begitu",0.0,2021-07-05 03:57:17+00:00
"gabisa di stop,kalo misal pemainnya itu udh lebih dari 5 tahun. dia berhak mengajukan ke kemenkumham, lagian naturalisasi nggak selalu untuk timnas. naturalisasi untuk kemudahan pemain kalo mengurus ini itu di negara ini",1.0,2021-07-05 04:18:35+00:00
naturalisasi lumayan buat timnas putri sksk,2.0,2021-07-06 09:05:38+00:00
yagimana.. lo kan dari belom kena kopit aja udah jadi koordinator dajjal.. masa naturalisasi jadi timnas gamau sik?,0.0,2021-07-07 13:32:24+00:00
"saran jgn ada naturalisasi., progam naturalisasi ga pernah menghasilkan piala apapun buat timnas indonesia.",0.0,2021-07-10 00:25:44+00:00
"seharusnya pssi banyakin naturalisasi pemain-pemain yang mempunyai darah indonesia, gak harus di panggil ke timnas, paling nggak bisa membuat para pemain asli indonesia menjadi lebih termotivasi dan meningkatkan kemampuan agar posisinya di timnas tidak tergeser",2.0,2021-07-10 05:53:39+00:00
jadi kangen pemain naturalisasi timnas indon nyanyiin indonesia raya cuma bagian reffnya aj sisanya ngunyah2 permen karet,0.0,2021-07-11 18:59:11+00:00
"kayak timnas indonesia tanpa naturalisasi, bukan apa2",0.0,2021-07-12 00:58:44+00:00
naturalisasi bawa prestasi intinya selama pemain yang dinaturalisasi berkualitas sih harusnya gapapa yang buat bantu timnas raih prestasi tuh italia aja ngelakuin juga buat raih trofi euro 2020 naturalisasi italia,,2021-07-14 11:59:56+00:00
"tentu aja cukup. dia yang milih buat belajar di argentina dan akhirnya milih buat naturalisasi dan gabung team sana, trus akhirnya bisa masuk timnas... usaha dia selama ini ga sia2 dan dia deserve banget dengan takdirnya yang dipilih dia ini",2.0,2021-07-16 13:16:23+00:00
timnas qatar banyak pemain naturalisasi apa gimana ini ?,,2021-07-21 01:56:46+00:00
adakah efek positif atau manfaat dari adanya pemain asing yg di naturalisasi untuk timnas ? atau adanya pemain naturalisasi ini hanya untuk kepentingan klub2 lokal saja ? .ntizen yg budiman mungkin punya pandangan sendiri soal ini. .kalo kata uinkmah sih teu manfaat buat timnas,,2021-07-22 05:51:51+00:00
"dia pasti ke timnas kok, kemarin dapat whatsapp dari orang dalam pssi. rencana akhir tahun ini dia akan datang ke indonesia dan melakukan proses naturalisasi nya. begitulah kira-kira isi mimpi saya tadi malam.",1.0,2021-07-23 04:09:05+00:00
"nanya deh bang,leon ini pemain naturalisasi yaa? kok baru joint thn 2019 with timnas volley polska?",1.0,2021-07-24 12:30:51+00:00
seleksinya kaya seleksi timnas bola gak? soalnya aku bukan pemain naturalisasi,1.0,2021-07-24 12:33:07+00:00
saya sangat mendukung anda broo sandy walsh... untuk cepat2 di naturalisasi dan memperkuat timnas indonesia... tapi sayang pssi ga peka peka,2.0,2021-07-26 15:01:43+00:00
"nah ini kebanyakan pemain asa afrika naturalisasi ya bukan buat main di timnas tapi emang mereka udah lama tinggal di indonesia atau beristrikan orang indonesia contoh kecil herman dzumafo, abanda herman atau bio paulin",1.0,2021-07-28 10:19:37+00:00
"masih bnyak ya yg slalu berfikir naturalisasi itu utk timnas... padahal itu udh hak wna yg sudah memenuhi syarat utk berganti kewarganegaraan, bukan hnya tntang sepakbola.",1.0,2021-07-28 16:03:08+00:00
"dia abis lulus sma kan lgsg ke argentina, trs maen di sana. ngikut jejak idolanya, mantan setter timnas argentina itu jose blanco yg jd coach timnas jg skrg, dia naturalisasi de trs join sana",1.0,2021-07-30 10:10:05+00:00
"tak semua pemain naturalisasi berguna untuk timnas indonesia. contohnya adalah tonnie cusell, yang kehadirannya tidak memberikan dampak apa pun di skuad merah putih. pemainterlupakan",0.0,2021-08-02 02:16:57+00:00
"meski sebenernya endingnya bakal lebih bagus kalo dilanjut smpe timnas jepang, tapi kagami di naturalisasi sm usa. trus ketemu di olimpiade atau apalah gitu, pasti emosional banget.",1.0,2021-08-04 17:51:16+00:00
"hallo ? ga ada niat utk naturalisasi messi? ajak dia main di liga kita (klo ada), kasi dia tim yg manajemennya cukup ok (yg gak nunggak bayar gaji pemainnya). manatau doi terkesan dan jd pemain timnas kita. lumayan bisa sekali juara level asean. messi",1.0,2021-08-06 00:59:18+00:00
"ya kalo ngga timnas suruh naturalisasi, biar menangin salah satu capres ,yg slogannya kepak sayap kebinekaan",0.0,2021-08-07 05:43:06+00:00
"masalah dari dulu emang di federasinya, apa yang mau diharapkan dari timnas yang tiap beberapa tahun sekali ganti pelatih, naturalisasi gak dimaksimalin, dan pelatih yang sok lokal. masalah juga di pemain yang pola makannya berantakan dan rasa nyaman main di indonesia.",0.0,2021-08-07 11:12:13+00:00
"rupanya pengalaman para pemain naturalisasi dari eropa tidak terlalu positif jadi penyebabnya,” tambah walsh. siapa aja tuh? johnny van beukering? raphael maitimo? marc klok? raphael maitimo? ilija spasojevic? hebat yak pengalaman pemain eropa tidak terlalu positif ke timnas.",,2021-08-08 16:12:16+00:00
"positif thinking aja mas mungkin niatnya indra sjafri bagus pengen ngambil bakat muda kaya u-19 dulu , tapi itu dulu sekarang kebutuhan timnas kalo gaada naturalisasi gak juara sih",0.0,2021-08-08 17:58:22+00:00
gak ngerti ini berita bagus apa buruk tapi yang jelas keterusan naturalisasi gak bikin timnas langsung jadi hebat,0.0,2021-08-08 23:40:22+00:00
"berarti yang keturunan bukan masuk naturalisasi? baru ngerti gw, tapi tetep aja sih maksud gw fondasi timnas kan ada di federasi dan kompetisi lokal, kalo terus2an naturalisasi/keturunan ya gak bagus juga",0.0,2021-08-09 00:39:28+00:00
"gw gak bilang gak mau, cuman kalo terus2an naturalisasi bubarin aja pembinaan, pulangin garuda select dll, masalah rank fifa bukannya indo selalu turun harapan sih pssi yang bersih transparan ~ kompetisi yang sehat dan ketat ~ timnas yang kuat, berharap doang sih",,2021-08-09 02:17:44+00:00
timnas indonesia isinya pemain naturalisasi kurang lebih kaya gini,1.0,2021-08-13 05:58:25+00:00
"ayo pak yunus, segera naturalisasi kevin diks sama sandy walsh, mereka lagi bagus-bagusnya...jangan hiraukan sang dirtek yg prestasinya kelas usia 19 thn aja, ingat kedua pemain itu bisa diambil timnas belgia atau belanda...",,2021-08-13 23:36:22+00:00
timnas indonesia juga kalo gak ada imigran dari maluku ke belanda juga gak sebanyak ini naturalisasi dari belanda,1.0,2021-08-16 03:30:19+00:00
anjay. pemain naturalisasi baru timnas.,2.0,2021-08-17 09:36:30+00:00
"naturalisasi kan untuk bantu klub dalam regulasi pemain asing | untuk timnas kaya nya udah jarang, kalo prestasi timnas senior no comment",,2021-08-18 11:29:16+00:00
"maksudnya untuk di timnas pake naturalisasi , gak ada gunanya. lebih bagus era 2004 sebelum mulai mulai ada naturalisasi era gonzales dan irfan bachdim yang masuk di 2010",,2021-08-18 11:31:51+00:00
org yg dulu naturalisasi karna mau masuk timnas trus akhirnya ngga ngapa2in jadi pada nyesel ga ya?,0.0,2021-08-18 18:08:20+00:00
usia 38 baru naturalisasi? pertanyaannya. ini buat kepentingan timnas atau kepentingan club (di bawah kasta liga 1) atau kepentingan pribadi pemain?,0.0,2021-08-20 18:49:36+00:00
"kemauan pribadi pemain, kalo memang sesuai aturan hukum ya gak masalah karena udah haknya. gak semua naturalisasi itu buat timnas.",1.0,2021-08-20 23:51:08+00:00
assalamu'alaikum wr wb selamat pagi p presiden joko widodo mhn izin pa coba d bantu buat naturalisasi pemain timnas indonesia yg d panggil oleh coach shin tae yong ini pa kurang lebih ada 7 pemain muda yg sangat brillian d club eropa nya nih pa. supaya kmajuan footballny,2.0,2021-08-21 00:09:19+00:00
"oke membicarakan masalah dilur fm yang lagi rame, tentang masalah fifa melarang naturalisasi. ini melarangnya di timnas indo aja atau gimana ? lama2 capek juga ngikutin sepakbola tanah air. lama2 ngikutin san marino challenge di dunia nyata ini wkwkw",,2021-08-21 08:38:16+00:00
"is kenapa jadi bahas naturalisasi? yang diminta pecinta timnas rank fifa 170an kan bukan naturalisasi, tolong itu anak anak muda berdarah campuran jangan dipersulit kalo mau bela timnas",,2021-08-21 13:45:28+00:00
"dirtek timnas, is, lagi-lagi sok tau dengan bilang bahwa naturalisasi itu dilarang fifa untuk kepentingan sepakbola. padahal pengakuan dari pemain keturunan indo yang main di eropa justru is-lah yang seperti menyulitkan proses naturalisasi. telek.",0.0,2021-08-21 14:20:43+00:00
